image_filename,cluster_index,grid_path,grid_rows,grid_cols,box_x1,box_y1,box_y2,box_x2,center_x,center_y
dot_font_random_82.png,1,grid_7x5_cluster1_dot_font_random_82.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_82.png,2,grid_7x5_cluster2_dot_font_random_82.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_82.png,3,grid_7x5_cluster3_dot_font_random_82.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_82.png,4,grid_7x5_cluster4_dot_font_random_82.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_82.png,5,grid_7x5_cluster5_dot_font_random_82.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_83.png,0,grid_7x5_cluster0_dot_font_random_83.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_83.png,1,grid_7x5_cluster1_dot_font_random_83.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_83.png,2,grid_7x5_cluster2_dot_font_random_83.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_83.png,3,grid_7x5_cluster3_dot_font_random_83.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_83.png,4,grid_7x5_cluster4_dot_font_random_83.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_83.png,5,grid_7x5_cluster5_dot_font_random_83.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_84.png,0,grid_7x5_cluster0_dot_font_random_84.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_84.png,1,grid_7x5_cluster1_dot_font_random_84.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_84.png,2,grid_7x5_cluster2_dot_font_random_84.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_84.png,3,grid_7x5_cluster3_dot_font_random_84.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_84.png,4,grid_7x5_cluster4_dot_font_random_84.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_84.png,5,grid_7x5_cluster5_dot_font_random_84.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_85.png,0,grid_7x5_cluster0_dot_font_random_85.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_85.png,1,grid_7x5_cluster1_dot_font_random_85.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_85.png,2,grid_7x5_cluster2_dot_font_random_85.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_85.png,3,grid_7x5_cluster3_dot_font_random_85.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_85.png,4,grid_7x5_cluster4_dot_font_random_85.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_85.png,5,grid_7x5_cluster5_dot_font_random_85.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_86.png,0,grid_7x5_cluster0_dot_font_random_86.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_86.png,1,grid_7x5_cluster1_dot_font_random_86.png,7,5,320,40,280,400,360.0,160.0
dot_font_random_86.png,2,grid_7x5_cluster2_dot_font_random_86.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_86.png,3,grid_7x5_cluster3_dot_font_random_86.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_86.png,4,grid_7x5_cluster4_dot_font_random_86.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_86.png,5,grid_7x5_cluster5_dot_font_random_86.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_87.png,0,grid_7x5_cluster0_dot_font_random_87.png,7,5,80,40,280,160,120.0,160.0
dot_font_random_87.png,1,grid_7x5_cluster1_dot_font_random_87.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_87.png,2,grid_7x5_cluster2_dot_font_random_87.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_87.png,3,grid_7x5_cluster3_dot_font_random_87.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_87.png,4,grid_7x5_cluster4_dot_font_random_87.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_87.png,5,grid_7x5_cluster5_dot_font_random_87.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_88.png,0,grid_7x5_cluster0_dot_font_random_88.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_88.png,1,grid_7x5_cluster1_dot_font_random_88.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_88.png,2,grid_7x5_cluster2_dot_font_random_88.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_88.png,3,grid_7x5_cluster3_dot_font_random_88.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_88.png,4,grid_7x5_cluster4_dot_font_random_88.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_88.png,5,grid_7x5_cluster5_dot_font_random_88.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_89.png,0,grid_7x5_cluster0_dot_font_random_89.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_89.png,1,grid_7x5_cluster1_dot_font_random_89.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_89.png,2,grid_7x5_cluster2_dot_font_random_89.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_89.png,3,grid_7x5_cluster3_dot_font_random_89.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_89.png,4,grid_7x5_cluster4_dot_font_random_89.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_89.png,5,grid_7x5_cluster5_dot_font_random_89.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_9.png,0,grid_7x5_cluster0_dot_font_random_9.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_9.png,1,grid_7x5_cluster1_dot_font_random_9.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_9.png,2,grid_7x5_cluster2_dot_font_random_9.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_9.png,3,grid_7x5_cluster3_dot_font_random_9.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_9.png,4,grid_7x5_cluster4_dot_font_random_9.png,7,5,1040,40,280,1120,1080.0,160.0
dot_font_random_9.png,5,grid_7x5_cluster5_dot_font_random_9.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_90.png,0,grid_7x5_cluster0_dot_font_random_90.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_90.png,1,grid_7x5_cluster1_dot_font_random_90.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_90.png,2,grid_7x5_cluster2_dot_font_random_90.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_90.png,3,grid_7x5_cluster3_dot_font_random_90.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_90.png,4,grid_7x5_cluster4_dot_font_random_90.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_90.png,5,grid_7x5_cluster5_dot_font_random_90.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_91.png,0,grid_7x5_cluster0_dot_font_random_91.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_91.png,1,grid_7x5_cluster1_dot_font_random_91.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_91.png,2,grid_7x5_cluster2_dot_font_random_91.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_91.png,3,grid_7x5_cluster3_dot_font_random_91.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_91.png,4,grid_7x5_cluster4_dot_font_random_91.png,7,5,1040,40,280,1120,1080.0,160.0
dot_font_random_91.png,5,grid_7x5_cluster5_dot_font_random_91.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_92.png,0,grid_7x5_cluster0_dot_font_random_92.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_92.png,1,grid_7x5_cluster1_dot_font_random_92.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_92.png,2,grid_7x5_cluster2_dot_font_random_92.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_92.png,3,grid_7x5_cluster3_dot_font_random_92.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_92.png,4,grid_7x5_cluster4_dot_font_random_92.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_92.png,5,grid_7x5_cluster5_dot_font_random_92.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_93.png,0,grid_7x5_cluster0_dot_font_random_93.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_93.png,1,grid_7x5_cluster1_dot_font_random_93.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_93.png,2,grid_7x5_cluster2_dot_font_random_93.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_93.png,3,grid_7x5_cluster3_dot_font_random_93.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_93.png,4,grid_7x5_cluster4_dot_font_random_93.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_93.png,5,grid_7x5_cluster5_dot_font_random_93.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_94.png,0,grid_7x5_cluster0_dot_font_random_94.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_94.png,1,grid_7x5_cluster1_dot_font_random_94.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_94.png,2,grid_7x5_cluster2_dot_font_random_94.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_94.png,3,grid_7x5_cluster3_dot_font_random_94.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_94.png,4,grid_7x5_cluster4_dot_font_random_94.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_94.png,5,grid_7x5_cluster5_dot_font_random_94.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_95.png,0,grid_7x5_cluster0_dot_font_random_95.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_95.png,1,grid_7x5_cluster1_dot_font_random_95.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_95.png,2,grid_7x5_cluster2_dot_font_random_95.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_95.png,3,grid_7x5_cluster3_dot_font_random_95.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_95.png,4,grid_7x5_cluster4_dot_font_random_95.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_95.png,5,grid_7x5_cluster5_dot_font_random_95.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_96.png,0,grid_7x5_cluster0_dot_font_random_96.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_96.png,1,grid_7x5_cluster1_dot_font_random_96.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_96.png,2,grid_7x5_cluster2_dot_font_random_96.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_96.png,3,grid_7x5_cluster3_dot_font_random_96.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_96.png,4,grid_7x5_cluster4_dot_font_random_96.png,7,5,1040,40,280,1120,1080.0,160.0
dot_font_random_96.png,5,grid_7x5_cluster5_dot_font_random_96.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_97.png,0,grid_7x5_cluster0_dot_font_random_97.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_97.png,1,grid_7x5_cluster1_dot_font_random_97.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_97.png,2,grid_7x5_cluster2_dot_font_random_97.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_97.png,3,grid_7x5_cluster3_dot_font_random_97.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_97.png,4,grid_7x5_cluster4_dot_font_random_97.png,7,5,1040,40,280,1120,1080.0,160.0
dot_font_random_97.png,5,grid_7x5_cluster5_dot_font_random_97.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_98.png,0,grid_7x5_cluster0_dot_font_random_98.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_98.png,1,grid_7x5_cluster1_dot_font_random_98.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_98.png,2,grid_7x5_cluster2_dot_font_random_98.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_98.png,3,grid_7x5_cluster3_dot_font_random_98.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_98.png,4,grid_7x5_cluster4_dot_font_random_98.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_98.png,5,grid_7x5_cluster5_dot_font_random_98.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_99.png,0,grid_7x5_cluster0_dot_font_random_99.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_99.png,1,grid_7x5_cluster1_dot_font_random_99.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_99.png,2,grid_7x5_cluster2_dot_font_random_99.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_99.png,3,grid_7x5_cluster3_dot_font_random_99.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_99.png,4,grid_7x5_cluster4_dot_font_random_99.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_99.png,5,grid_7x5_cluster5_dot_font_random_99.png,7,5,1240,40,280,1400,1320.0,160.0
